ticker,date,adjusted
AAPL,2025-02-20,245.8300018310547
AAPL,2025-02-21,245.5500030517578
AAPL,2025-02-24,247.10000610351565
AAPL,2025-02-25,247.0399932861328
AAPL,2025-02-26,240.36000061035156
AAPL,2025-02-27,237.3000030517578
AAPL,2025-02-28,241.83999633789065
AAPL,2025-03-03,238.02999877929688
AAPL,2025-03-04,235.92999267578125
AAPL,2025-03-05,235.7400054931641
AAPL,2025-03-06,235.3300018310547
AAPL,2025-03-07,239.07000732421875
AAPL,2025-03-10,227.47999572753903
AAPL,2025-03-11,220.83999633789065
AAPL,2025-03-12,216.97999572753903
AAPL,2025-03-13,209.67999267578125
AAXJ,2025-02-20,76.51000213623047
AAXJ,2025-02-21,76.55999755859375
AAXJ,2025-02-24,75.19999694824219
AAXJ,2025-02-25,75.2300033569336
AAXJ,2025-02-26,76.19999694824219
AAXJ,2025-02-27,74.62000274658203
AAXJ,2025-02-28,73.66999816894531
AAXJ,2025-03-03,72.83000183105469
AAXJ,2025-03-04,73.66999816894531
AAXJ,2025-03-05,76.029998779296875
AAXJ,2025-03-06,75.62999725341797
AAXJ,2025-03-07,75.86000061035156
AAXJ,2025-03-10,73.94999694824219
AAXJ,2025-03-11,74.61000061035156
AAXJ,2025-03-12,75.06999969482422
AAXJ,2025-03-13,74.589996337890625
ABBV,2025-02-20,200.8800048828125
ABBV,2025-02-21,202.0800018310547
ABBV,2025-02-24,204.0800018310547
ABBV,2025-02-25,204.13999938964844
ABBV,2025-02-26,203.0099945068359
ABBV,2025-02-27,205.02000427246097
ABBV,2025-02-28,209.02999877929688
ABBV,2025-03-03,211.47999572753903
ABBV,2025-03-04,207.7599945068359
ABBV,2025-03-05,211.5399932861328
ABBV,2025-03-06,210.75
ABBV,2025-03-07,214.2899932861328
ABBV,2025-03-10,216.66000366210935
ABBV,2025-03-11,213.58999633789065
ABBV,2025-03-12,212.05999755859375
ABBV,2025-03-13,211.5500030517578
ABM,2025-02-20,53.040000915527344
ABM,2025-02-21,52.63999938964844
ABM,2025-02-24,52.52000045776367
ABM,2025-02-25,54.06999969482422
ABM,2025-02-26,53.849998474121094
ABM,2025-02-27,53.959999084472656
ABM,2025-02-28,54.33000183105469
ABM,2025-03-03,53.45000076293945
ABM,2025-03-04,52.470001220703125
ABM,2025-03-05,52.380001068115234
ABM,2025-03-06,52.08000183105469
ABM,2025-03-07,54.63999938964844
ABM,2025-03-10,51.25
ABM,2025-03-11,49.83000183105469
ABM,2025-03-12,45.5099983215332
ABM,2025-03-13,47.060001373291016
ABNB,2025-02-20,155.30999755859375
ABNB,2025-02-21,146.07000732421875
ABNB,2025-02-24,144.82000732421875
ABNB,2025-02-25,141.5500030517578
ABNB,2025-02-26,144.02999877929688
ABNB,2025-02-27,139.4499969482422
ABNB,2025-02-28,138.8699951171875
ABNB,2025-03-03,140.97999572753906
ABNB,2025-03-04,141.4199981689453
ABNB,2025-03-05,142.5800018310547
ABNB,2025-03-06,134.77000427246094
ABNB,2025-03-07,134.38999938964844
ABNB,2025-03-10,132.14999389648438
ABNB,2025-03-11,125.44000244140624
ABNB,2025-03-12,126.5500030517578
ABNB,2025-03-13,119.37999725341795
ABR,2025-02-20,13.355769157409668
ABR,2025-02-21,11.58014678955078
ABR,2025-02-24,11.271342277526855
ABR,2025-02-25,11.638047218322754
ABR,2025-02-26,11.831049919128418
ABR,2025-02-27,11.686297416687012
ABR,2025-02-28,11.90825080871582
ABR,2025-03-03,11.560845375061035
ABR,2025-03-04,11.840700149536133
ABR,2025-03-05,11.879300117492676
ABR,2025-03-06,11.859999656677246
ABR,2025-03-07,12.229999542236328
ABR,2025-03-10,12.31999969482422
ABR,2025-03-11,12.050000190734863
ABR,2025-03-12,12.260000228881836
ABR,2025-03-13,12.0600004196167
ABT,2025-02-20,133.1699981689453
ABT,2025-02-21,134.9199981689453
ABT,2025-02-24,134.9499969482422
ABT,2025-02-25,135.82000732421875
ABT,2025-02-26,135.9600067138672
ABT,2025-02-27,135.8699951171875
ABT,2025-02-28,138.00999450683594
ABT,2025-03-03,140.22000122070313
ABT,2025-03-04,137.5800018310547
ABT,2025-03-05,137.7100067138672
ABT,2025-03-06,135.0800018310547
ABT,2025-03-07,137.13999938964844
ABT,2025-03-10,137.36000061035156
ABT,2025-03-11,132.66000366210938
ABT,2025-03-12,130.27999877929688
ABT,2025-03-13,129.88999938964844
ACAD,2025-02-20,20.290000915527344
ACAD,2025-02-21,19.950000762939453
ACAD,2025-02-24,19.479999542236328
ACAD,2025-02-25,19.010000228881836
ACAD,2025-02-26,19
ACAD,2025-02-27,19.34000015258789
ACAD,2025-02-28,19.600000381469727
ACAD,2025-03-03,18.15999984741211
ACAD,2025-03-04,18.260000228881836
ACAD,2025-03-05,18.079999923706055
ACAD,2025-03-06,17.610000610351563
ACAD,2025-03-07,17.559999465942383
ACAD,2025-03-10,17.190000534057617
ACAD,2025-03-11,17.190000534057617
ACAD,2025-03-12,16.770000457763672
ACAD,2025-03-13,16.780000686645508
ACDC,2025-02-20,7.630000114440918
ACDC,2025-02-21,7.329999923706055
ACDC,2025-02-24,7.539999961853027
ACDC,2025-02-25,6.929999828338623
ACDC,2025-02-26,6.860000133514404
ACDC,2025-02-27,7.170000076293945
ACDC,2025-02-28,7.190000057220459
ACDC,2025-03-03,6.454999923706055
ACDC,2025-03-04,6.5
ACDC,2025-03-05,6.539999961853027
ACDC,2025-03-06,6.579999923706055
ACDC,2025-03-07,7.050000190734863
ACDC,2025-03-10,7.380000114440918
ACDC,2025-03-11,7.25
ACDC,2025-03-12,7.510000228881836
ACDC,2025-03-13,7.199999809265137
ACHC,2025-02-20,40.66999816894531
ACHC,2025-02-21,39.650001525878906
ACHC,2025-02-24,40.66999816894531
ACHC,2025-02-25,42.349998474121094
ACHC,2025-02-26,41
ACHC,2025-02-27,40.2599983215332
ACHC,2025-02-28,29.979999542236328
ACHC,2025-03-03,29.260000228881836
ACHC,2025-03-04,30.459999084472656
ACHC,2025-03-05,29.68000030517578
ACHC,2025-03-06,29.90999984741211
ACHC,2025-03-07,30.56999969482422
ACHC,2025-03-10,29.8700008392334
ACHC,2025-03-11,29.1200008392334
ACHC,2025-03-12,28.81999969482422
ACHC,2025-03-13,28.170000076293945
ACHR,2025-02-20,10.130000114440918
ACHR,2025-02-21,9.130000114440918
ACHR,2025-02-24,8.350000381469727
ACHR,2025-02-25,7.769999980926514
ACHR,2025-02-26,8.210000038146973
ACHR,2025-02-27,7.920000076293945
ACHR,2025-02-28,8.880000114440918
ACHR,2025-03-03,7.880000114440918
ACHR,2025-03-04,7.980000019073486
ACHR,2025-03-05,8.130000114440918
ACHR,2025-03-06,7.559999942779541
ACHR,2025-03-07,7.519999980926514
ACHR,2025-03-10,6.800000190734863
ACHR,2025-03-11,6.809999942779541
ACHR,2025-03-12,7.480000019073486
ACHR,2025-03-13,7.25
ACIC,2025-02-20,12.699999809265137
ACIC,2025-02-21,12.510000228881836
ACIC,2025-02-24,13
ACIC,2025-02-25,12.880000114440918
ACIC,2025-02-26,12.789999961853027
ACIC,2025-02-27,12.6899995803833
ACIC,2025-02-28,12.140000343322754
ACIC,2025-03-03,11.729999542236328
ACIC,2025-03-04,11.960000038146973
ACIC,2025-03-05,12.779999732971191
ACIC,2025-03-06,12.100000381469728
ACIC,2025-03-07,12.010000228881836
ACIC,2025-03-10,11.890000343322754
ACIC,2025-03-11,11.949999809265137
ACIC,2025-03-12,11.9399995803833
ACIC,2025-03-13,11.829999923706056
ACM,2025-02-20,99.6999969482422
ACM,2025-02-21,97.5199966430664
ACM,2025-02-24,95.69000244140624
ACM,2025-02-25,97.5199966430664
ACM,2025-02-26,98.38999938964844
ACM,2025-02-27,97.26000213623048
ACM,2025-02-28,100.0500030517578
ACM,2025-03-03,97.16999816894533
ACM,2025-03-04,94.08000183105467
ACM,2025-03-05,96
ACM,2025-03-06,96.7300033569336
ACM,2025-03-07,97.0500030517578
ACM,2025-03-10,96.01000213623048
ACM,2025-03-11,94.37999725341795
ACM,2025-03-12,94.61000061035156
ACM,2025-03-13,93.12000274658205
ACMR,2025-02-20,26.799999237060547
ACMR,2025-02-21,26.040000915527344
ACMR,2025-02-24,23.489999771118164
ACMR,2025-02-25,22.940000534057617
ACMR,2025-02-26,27.690000534057617
ACMR,2025-02-27,26.100000381469727
ACMR,2025-02-28,25.940000534057617
ACMR,2025-03-03,24.309999465942383
ACMR,2025-03-04,25.540000915527344
ACMR,2025-03-05,26.65999984741211
ACMR,2025-03-06,26.459999084472656
ACMR,2025-03-07,27.079999923706055
ACMR,2025-03-10,26.059999465942383
ACMR,2025-03-11,27.020000457763672
ACMR,2025-03-12,27.5
ACMR,2025-03-13,27.440000534057617
ACR,2025-02-20,19.729999542236328
ACR,2025-02-21,19.520000457763672
ACR,2025-02-24,19.510000228881836
ACR,2025-02-25,20.229999542236328
ACR,2025-02-26,20.40999984741211
ACR,2025-02-27,20.63999938964844
ACR,2025-02-28,20.969999313354492
ACR,2025-03-03,20.09000015258789
ACR,2025-03-04,20.5
ACR,2025-03-05,20.13999938964844
ACR,2025-03-06,20.760000228881836
ACR,2025-03-07,21.1299991607666
ACR,2025-03-10,21.75
ACR,2025-03-11,21.850000381469727
ACR,2025-03-12,22.059999465942383
ACR,2025-03-13,22.399999618530273
ACRE,2025-02-20,4.989999771118164
ACRE,2025-02-21,4.960000038146973
ACRE,2025-02-24,4.900000095367432
ACRE,2025-02-25,4.880000114440918
ACRE,2025-02-26,4.860000133514404
ACRE,2025-02-27,4.789999961853027
ACRE,2025-02-28,4.889999866485596
ACRE,2025-03-03,4.699999809265137
ACRE,2025-03-04,4.769999980926514
ACRE,2025-03-05,4.730000019073486
ACRE,2025-03-06,4.78000020980835
ACRE,2025-03-07,4.920000076293945
ACRE,2025-03-10,4.809999942779541
ACRE,2025-03-11,4.71999979019165
ACRE,2025-03-12,4.760000228881836
ACRE,2025-03-13,4.699999809265137
ACWI,2025-02-20,123.80999755859376
ACWI,2025-02-21,122.12999725341795
ACWI,2025-02-24,121.4800033569336
ACWI,2025-02-25,121.29000091552734
ACWI,2025-02-26,121.5199966430664
ACWI,2025-02-27,119.66999816894533
ACWI,2025-02-28,120.83000183105467
ACWI,2025-03-03,119.5500030517578
ACWI,2025-03-04,118.68000030517578
ACWI,2025-03-05,120.55999755859376
ACWI,2025-03-06,118.6999969482422
ACWI,2025-03-07,119.5
ACWI,2025-03-10,116.41000366210938
ACWI,2025-03-11,115.8000030517578
ACWI,2025-03-12,116.48999786376952
ACWI,2025-03-13,115.16000366210938
ADBE,2025-02-20,454.69000244140625
ADBE,2025-02-21,444.3200073242187
ADBE,2025-02-24,444.4200134277344
ADBE,2025-02-25,443.4100036621094
ADBE,2025-02-26,441.5
ADBE,2025-02-27,437.19000244140625
ADBE,2025-02-28,438.55999755859375
ADBE,2025-03-03,440.7200012207031
ADBE,2025-03-04,446.0299987792969
ADBE,2025-03-05,451.239990234375
ADBE,2025-03-06,444.7799987792969
ADBE,2025-03-07,449.3999938964844
ADBE,2025-03-10,435.0799865722656
ADBE,2025-03-11,433.6600036621094
ADBE,2025-03-12,438.6000061035156
ADBE,2025-03-13,377.8399963378906
ADM,2025-02-20,46.54999923706055
ADM,2025-02-21,48.189998626708984
ADM,2025-02-24,48.400001525878906
ADM,2025-02-25,48.7599983215332
ADM,2025-02-26,46.97999954223633
ADM,2025-02-27,46.59000015258789
ADM,2025-02-28,47.20000076293945
ADM,2025-03-03,46.58000183105469
ADM,2025-03-04,45.81999969482422
ADM,2025-03-05,45.79999923706055
ADM,2025-03-06,48.060001373291016
ADM,2025-03-07,49.439998626708984
ADM,2025-03-10,50.61000061035156
ADM,2025-03-11,48.63999938964844
ADM,2025-03-12,47.08000183105469
ADM,2025-03-13,47.25
ADMA,2025-02-20,16.079999923706055
ADMA,2025-02-21,15.84000015258789
ADMA,2025-02-24,15.520000457763672
ADMA,2025-02-25,15.4399995803833
ADMA,2025-02-26,15.779999732971191
ADMA,2025-02-27,15.4399995803833
ADMA,2025-02-28,16.389999389648438
ADMA,2025-03-03,15.829999923706056
ADMA,2025-03-04,17.010000228881836
ADMA,2025-03-05,17.68000030517578
ADMA,2025-03-06,16.90999984741211
ADMA,2025-03-07,17.020000457763672
ADMA,2025-03-10,16.610000610351563
ADMA,2025-03-11,17.350000381469727
ADMA,2025-03-12,18.5
ADMA,2025-03-13,17.90999984741211
ADP,2025-02-20,310.31646728515625
ADP,2025-02-21,309.1128845214844
ADP,2025-02-24,310.5452575683594
ADP,2025-02-25,311.70904541015625
ADP,2025-02-26,309.7296142578125
ADP,2025-02-27,309.6500244140625
ADP,2025-02-28,313.50946044921875
ADP,2025-03-03,316.9511413574219
ADP,2025-03-04,311.7786865234375
ADP,2025-03-05,308.7846374511719
ADP,2025-03-06,300.85687255859375
ADP,2025-03-07,304.82574462890625
ADP,2025-03-10,301.3840637207031
ADP,2025-03-11,290.8899841308594
ADP,2025-03-12,292.6207580566406
ADP,2025-03-13,289.0099792480469
AEE,2025-02-20,96.51459503173828
AEE,2025-02-21,97.8350830078125
AEE,2025-02-24,98.1329345703125
AEE,2025-02-25,98.69886016845705
AEE,2025-02-26,98.6194305419922
AEE,2025-02-27,98.75843048095705
AEE,2025-02-28,100.8334732055664
AEE,2025-03-03,102.92838287353516
AEE,2025-03-04,99.284637451171875
AEE,2025-03-05,98.0237274169922
AEE,2025-03-06,96.445098876953125
AEE,2025-03-07,97.8847198486328
AEE,2025-03-10,98.54000091552734
AEE,2025-03-11,97.87000274658205
AEE,2025-03-12,97.4499969482422
AEE,2025-03-13,97.95999908447266
AEO,2025-02-20,14.390000343322754
AEO,2025-02-21,13.770000457763672
AEO,2025-02-24,13.899999618530272
AEO,2025-02-25,13.359999656677246
AEO,2025-02-26,13.4399995803833
AEO,2025-02-27,13.09000015258789
AEO,2025-02-28,13.09000015258789
AEO,2025-03-03,12.289999961853027
AEO,2025-03-04,11.989999771118164
AEO,2025-03-05,12.119999885559082
AEO,2025-03-06,12.3100004196167
AEO,2025-03-07,12.829999923706056
AEO,2025-03-10,12.100000381469728
AEO,2025-03-11,11.489999771118164
AEO,2025-03-12,11.449999809265137
AEO,2025-03-13,10.979999542236328
AESI,2025-02-20,21.559999465942383
AESI,2025-02-21,20.6299991607666
AESI,2025-02-24,20.600000381469727
AESI,2025-02-25,19.420000076293945
AESI,2025-02-26,19.350000381469727
AESI,2025-02-27,19.530000686645508
AESI,2025-02-28,19.3799991607666
AESI,2025-03-03,18.020000457763672
AESI,2025-03-04,17.850000381469727
AESI,2025-03-05,17.530000686645508
AESI,2025-03-06,17.260000228881836
AESI,2025-03-07,17.700000762939453
AESI,2025-03-10,17.6200008392334
AESI,2025-03-11,17.469999313354492
AESI,2025-03-12,17.549999237060547
AESI,2025-03-13,17.260000228881836
AGEN,2025-02-20,3.450000047683716
AGEN,2025-02-21,3.319999933242798
AGEN,2025-02-24,3.1600000858306885
AGEN,2025-02-25,3.0899999141693115
AGEN,2025-02-26,3.130000114440918
AGEN,2025-02-27,2.859999895095825
AGEN,2025-02-28,2.8499999046325684
AGEN,2025-03-03,2.5399999618530273
AGEN,2025-03-04,2.5799999237060547
AGEN,2025-03-05,2.4100000858306885
AGEN,2025-03-06,2.3499999046325684
AGEN,2025-03-07,2.3499999046325684
AGEN,2025-03-10,2.1500000953674316
AGEN,2025-03-11,2.049999952316284
AGEN,2025-03-12,1.8700000047683716
AGEN,2025-03-13,1.6799999475479126
AGIX,2025-02-20,30.6299991607666
AGIX,2025-02-21,29.670000076293945
AGIX,2025-02-24,29
AGIX,2025-02-25,28.469999313354492
AGIX,2025-02-26,28.84000015258789
AGIX,2025-02-27,27.850000381469727
AGIX,2025-02-28,28.149999618530273
AGIX,2025-03-03,27.100000381469727
AGIX,2025-03-04,27.170000076293945
AGIX,2025-03-05,27.709999084472656
AGIX,2025-03-06,26.299999237060547
AGIX,2025-03-07,26.356000900268555
AGIX,2025-03-10,24.959999084472656
AGIX,2025-03-11,25.350000381469727
AGIX,2025-03-12,25.8799991607666
AGIX,2025-03-13,25.020000457763672
AGM,2025-02-20,194.1315460205078
AGM,2025-02-21,206.4539031982422
AGM,2025-02-24,203.89418029785156
AGM,2025-02-25,202.32659912109375
AGM,2025-02-26,201.40391540527344
AGM,2025-02-27,200.22328186035156
AGM,2025-02-28,207.42620849609375
AGM,2025-03-03,201.7214202880859
AGM,2025-03-04,202.3464508056641
AGM,2025-03-05,201.81069946289065
AGM,2025-03-06,200.4217071533203
AGM,2025-03-07,199.19146728515625
AGM,2025-03-10,190.8872528076172
AGM,2025-03-11,189.3395233154297
AGM,2025-03-12,189.9546661376953
AGM,2025-03-13,189.27999877929688
AGNC,2025-02-20,10.408732414245604
AGNC,2025-02-21,10.418618202209473
AGNC,2025-02-24,10.369193077087402
AGNC,2025-02-25,10.398848533630373
AGNC,2025-02-26,10.38896369934082
AGNC,2025-02-27,10.300000190734863
AGNC,2025-02-28,10.43000030517578
AGNC,2025-03-03,10.289999961853027
AGNC,2025-03-04,10.220000267028809
AGNC,2025-03-05,10.289999961853027
AGNC,2025-03-06,10.140000343322754
AGNC,2025-03-07,10.380000114440918
AGNC,2025-03-10,10.229999542236328
AGNC,2025-03-11,10.020000457763672
AGNC,2025-03-12,10.09000015258789
AGNC,2025-03-13,10.039999961853027
AGS,2025-02-20,12.079999923706056
AGS,2025-02-21,12.079999923706056
AGS,2025-02-24,12.09000015258789
AGS,2025-02-25,12.100000381469728
AGS,2025-02-26,12.119999885559082
AGS,2025-02-27,12.100000381469728
AGS,2025-02-28,12.119999885559082
AGS,2025-03-03,12.109999656677246
AGS,2025-03-04,12.109999656677246
AGS,2025-03-05,12.079999923706056
AGS,2025-03-06,12.0600004196167
AGS,2025-03-07,12.06999969482422
AGS,2025-03-10,12.020000457763672
AGS,2025-03-11,12
AGS,2025-03-12,11.920000076293944
AGS,2025-03-13,11.9399995803833
AHH,2025-02-20,9.020000457763672
AHH,2025-02-21,8.920000076293945
AHH,2025-02-24,8.90999984741211
AHH,2025-02-25,9.039999961853027
AHH,2025-02-26,9.140000343322754
AHH,2025-02-27,9.15999984741211
AHH,2025-02-28,9.18000030517578
AHH,2025-03-03,9.109999656677246
AHH,2025-03-04,8.960000038146973
AHH,2025-03-05,8.899999618530273
AHH,2025-03-06,8.850000381469727
AHH,2025-03-07,9.0600004196167
AHH,2025-03-10,8.899999618530273
AHH,2025-03-11,8.729999542236328
AHH,2025-03-12,8.699999809265137
AHH,2025-03-13,7.690000057220459
AI,2025-02-20,29.899999618530273
AI,2025-02-21,28.5
AI,2025-02-24,26.8799991607666
AI,2025-02-25,26.329999923706055
AI,2025-02-26,26.440000534057617
AI,2025-02-27,23.8799991607666
AI,2025-02-28,23.450000762939453
AI,2025-03-03,22.030000686645508
AI,2025-03-04,22.100000381469727
AI,2025-03-05,22.63999938964844
AI,2025-03-06,21.5
AI,2025-03-07,22.530000686645508
AI,2025-03-10,20.959999084472656
AI,2025-03-11,20.920000076293945
AI,2025-03-12,21.6200008392334
AI,2025-03-13,20.920000076293945
AIN,2025-02-20,82.13703918457031
AIN,2025-02-21,79.60636901855469
AIN,2025-02-24,79.37721252441406
AIN,2025-02-25,79.67610931396484
AIN,2025-02-26,78.53033447265625
AIN,2025-02-27,73.49889373779297
AIN,2025-02-28,76.288604736328125
AIN,2025-03-03,74.71440887451172
AIN,2025-03-04,71.1973876953125
AIN,2025-03-05,73.23985290527344
AIN,2025-03-06,72.11399841308594
AIN,2025-03-07,73.04058074951172
AIN,2025-03-10,72.6819076538086
AIN,2025-03-11,74.34577178955078
AIN,2025-03-12,72.582275390625
AIN,2025-03-13,72.15385437011719
AIPI,2025-02-20,47.97794723510742
AIPI,2025-02-21,46.56112289428711
AIPI,2025-02-24,45.377201080322266
AIPI,2025-02-25,44.46500015258789
AIPI,2025-02-26,45.2400016784668
AIPI,2025-02-27,43.70000076293945
AIPI,2025-02-28,44.20000076293945
AIPI,2025-03-03,42.83000183105469
AIPI,2025-03-04,43.09000015258789
AIPI,2025-03-05,43.54999923706055
AIPI,2025-03-06,42.09000015258789
AIPI,2025-03-07,42.66999816894531
AIPI,2025-03-10,40.68000030517578
AIPI,2025-03-11,41.16999816894531
AIPI,2025-03-12,42.20000076293945
AIPI,2025-03-13,41.47999954223633
AIRG,2025-02-20,6.820000171661377
AIRG,2025-02-21,6.53000020980835
AIRG,2025-02-24,6.519999980926514
AIRG,2025-02-25,6.599999904632568
AIRG,2025-02-26,6.619999885559082
AIRG,2025-02-27,6.139999866485596
AIRG,2025-02-28,5.800000190734863
AIRG,2025-03-03,5.03000020980835
AIRG,2025-03-04,5.550000190734863
AIRG,2025-03-05,5.409999847412109
AIRG,2025-03-06,5.110000133514404
AIRG,2025-03-07,4.800000190734863
AIRG,2025-03-10,4.349999904632568
AIRG,2025-03-11,4.730000019073486
AIRG,2025-03-12,4.889999866485596
AIRG,2025-03-13,4.519999980926514
AIRI,2025-02-20,3.950000047683716
AIRI,2025-02-21,3.900000095367432
AIRI,2025-02-24,3.75
AIRI,2025-02-25,3.5199999809265137
AIRI,2025-02-26,3.8299999237060542
AIRI,2025-02-27,4.110000133514404
AIRI,2025-02-28,4.110000133514404
AIRI,2025-03-03,3.7699999809265137
AIRI,2025-03-04,3.650000095367432
AIRI,2025-03-05,4
AIRI,2025-03-06,4
AIRI,2025-03-07,3.9800000190734863
AIRI,2025-03-10,3.859999895095825
AIRI,2025-03-11,3.9800000190734863
AIRI,2025-03-12,4.010000228881836
AIRI,2025-03-13,3.990000009536743
AISP,2025-02-20,5.025000095367432
AISP,2025-02-21,5
AISP,2025-02-24,4.820000171661377
AISP,2025-02-25,4.204999923706055
AISP,2025-02-26,4.474999904632568
AISP,2025-02-27,4.179999828338623
AISP,2025-02-28,4.239999771118164
AISP,2025-03-03,3.325000047683716
AISP,2025-03-04,3.2699999809265137
AISP,2025-03-05,3.5999999046325684
AISP,2025-03-06,3.2899999618530273
AISP,2025-03-07,3.494999885559082
AISP,2025-03-10,3.299999952316284
AISP,2025-03-11,3.3299999237060547
AISP,2025-03-12,3.4549999237060547
AISP,2025-03-13,3.4000000953674316
AIZ,2025-02-20,200.97999572753903
AIZ,2025-02-21,200.02999877929688
AIZ,2025-02-24,202.8000030517578
AIZ,2025-02-25,206.8000030517578
AIZ,2025-02-26,206.27999877929688
AIZ,2025-02-27,211.0399932861328
AIZ,2025-02-28,207.88999938964844
AIZ,2025-03-03,209.9199981689453
AIZ,2025-03-04,206.13999938964844
AIZ,2025-03-05,204.5800018310547
AIZ,2025-03-06,201.27000427246097
AIZ,2025-03-07,204.5800018310547
AIZ,2025-03-10,205.3000030517578
AIZ,2025-03-11,204.05999755859375
AIZ,2025-03-12,201.5800018310547
AIZ,2025-03-13,204.0399932861328
AKAM,2025-02-20,98.029998779296875
AKAM,2025-02-21,76.7300033569336
AKAM,2025-02-24,77.6500015258789
AKAM,2025-02-25,78.05000305175781
AKAM,2025-02-26,79.58000183105469
AKAM,2025-02-27,77.87000274658203
AKAM,2025-02-28,80.68000030517578
AKAM,2025-03-03,81
AKAM,2025-03-04,82.18000030517578
AKAM,2025-03-05,82.81999969482422
AKAM,2025-03-06,82.80999755859375
AKAM,2025-03-07,87.5199966430664
AKAM,2025-03-10,84.1500015258789
AKAM,2025-03-11,80.6500015258789
AKAM,2025-03-12,79.660003662109375
AKAM,2025-03-13,78.660003662109375
ALEC,2025-02-20,1.8600000143051147
ALEC,2025-02-21,1.8700000047683716
ALEC,2025-02-24,1.7799999713897705
ALEC,2025-02-25,1.7699999809265137
ALEC,2025-02-26,1.7200000286102295
ALEC,2025-02-27,1.659999966621399
ALEC,2025-02-28,1.6399999856948853
ALEC,2025-03-03,1.409999966621399
ALEC,2025-03-04,1.4550000429153442
ALEC,2025-03-05,1.5499999523162842
ALEC,2025-03-06,1.5800000429153442
ALEC,2025-03-07,1.440000057220459
ALEC,2025-03-10,1.3899999856948853
ALEC,2025-03-11,1.399999976158142
ALEC,2025-03-12,1.5099999904632568
ALEC,2025-03-13,1.4299999475479126
ALEX,2025-02-20,17.404743194580078
ALEX,2025-02-21,17.385000228881836
ALEX,2025-02-24,17.562700271606445
ALEX,2025-02-25,17.82925033569336
ALEX,2025-02-26,17.858867645263672
ALEX,2025-02-27,17.770015716552734
ALEX,2025-02-28,17.878612518310547
ALEX,2025-03-03,17.72065544128418
ALEX,2025-03-04,17.50346565246582
ALEX,2025-03-05,17.32576560974121
ALEX,2025-03-06,17.523210525512695
ALEX,2025-03-07,17.789762496948242
ALEX,2025-03-10,18.11554527282715
ALEX,2025-03-11,18.085927963256836
ALEX,2025-03-12,17.691038131713867
ALEX,2025-03-13,17.385000228881836
ALGM,2025-02-20,27.610000610351563
ALGM,2025-02-21,26.610000610351563
ALGM,2025-02-24,25.010000228881836
ALGM,2025-02-25,23.489999771118164
ALGM,2025-02-26,23.25
ALGM,2025-02-27,21.770000457763672
ALGM,2025-02-28,22.299999237060547
ALGM,2025-03-03,25.6200008392334
ALGM,2025-03-04,25.040000915527344
ALGM,2025-03-05,26.780000686645508
ALGM,2025-03-06,28.309999465942383
ALGM,2025-03-07,27.709999084472656
ALGM,2025-03-10,25.40999984741211
ALGM,2025-03-11,25.469999313354492
ALGM,2025-03-12,24.940000534057617
ALGM,2025-03-13,26.239999771118164
ALGN,2025-02-20,198.05999755859375
ALGN,2025-02-21,190.42999267578125
