ticker,date,adjusted,return,perc_return,sp500_perc_return,excess_return,excess_return_sign,leading_news_effect
AA,2025-02-21,34.29020309448242,-0.0765099916825017,-7.650999168250169,-1.7064126702563502,-5.944586497993819,Negative,Positive
AA,2025-02-24,34.90822219848633,0.018023197538405675,1.8023197538405675,-0.4969106504402394,2.2992304042808067,Positive,Negative
AA,2025-02-25,34.26029586791992,-0.01856085156334605,-1.856085156334605,-0.46797309154723604,-1.388112064787369,Negative,Negative
AA,2025-02-26,33.562530517578125,-0.020366588573309977,-2.036658857330998,0.013602428004701734,-2.0502612853356994,Negative,Positive
AA,2025-02-27,33.32329559326172,-0.007128035956380248,-0.7128035956380248,-1.5864553655509903,0.8736517699129656,Positive,Negative
AA,2025-02-28,33.14387130737305,-0.005384349977826117,-0.5384349977826117,1.5854144634988812,-2.123849461281493,Negative,Negative
AA,2025-03-03,31.229999542236328,-0.05774436387915152,-5.774436387915152,-1.759673946699975,-4.0147624412151774,Negative,Positive
AA,2025-03-04,31.149999618530273,-0.002561637043825779,-0.2561637043825779,-1.2234826602200444,0.9673189558374664,Positive,Positive
AA,2025-03-05,32.380001068115234,0.03948640335948085,3.948640335948085,1.1159277893187824,2.8327125466293026,Positive,Positive
AA,2025-03-06,32.83000183105469,0.013897490676199246,1.3897490676199247,-1.7819007085749892,3.171649776194914,Positive,Negative
AA,2025-03-07,32.84000015258789,3.045483087285567e-4,0.03045483087285567,0.5520617802747997,-0.521606949401944,Negative,Negative
AA,2025-03-10,30.979999542236328,-0.05663826436386264,-5.663826436386264,-2.6973091305425827,-2.9665173058436816,Negative,Positive
AA,2025-03-11,31.959999084472656,0.03163329750538743,3.163329750538743,-0.7567865323653215,3.9201162829040648,Positive,Positive
AA,2025-03-12,33.25,0.0403629834943917,4.0362983494391695,0.48868699294463464,3.547611356494535,Positive,Negative
AA,2025-03-13,32.310001373291016,-0.028270635389743892,-2.8270635389743894,-1.3890984206835293,-1.4379651182908602,Negative,Positive
AA,2025-03-14,33.529998779296875,0.037759125786183574,3.7759125786183576,2.1265869083087807,1.6493256703095769,Positive,NA
AAL,2025-02-20,15.859999656677246,NA,NA,NA,NA,NA,Negative
AAL,2025-02-21,15.229999542236328,-0.0397225805850305,-3.9722580585030496,-1.7064126702563502,-2.2658453882466993,Negative,Positive
AAL,2025-02-24,15.3100004196167,0.00525284831155182,0.525284831155182,-0.4969106504402394,1.0221954815954213,Positive,Negative
AAL,2025-02-25,15.130000114440918,-0.011757041165403687,-1.1757041165403685,-0.46797309154723604,-0.7077310249931326,Negative,Positive
AAL,2025-02-26,15.18000030517578,0.003304705244987971,0.3304705244987971,0.013602428004701734,0.31686809649409536,Positive,Negative
AAL,2025-02-27,14.529999732971191,-0.0428195361750397,-4.28195361750397,-1.5864553655509903,-2.69549825195298,Negative,Negative
AAL,2025-02-28,14.350000381469728,-0.012388118018544217,-1.2388118018544216,1.5854144634988812,-2.824226265353303,Negative,Negative
AAL,2025-03-03,13.869999885559082,-0.033449511020952644,-3.3449511020952643,-1.759673946699975,-1.5852771553952894,Negative,Negative
AAL,2025-03-04,13.350000381469728,-0.03749095229847532,-3.749095229847532,-1.2234826602200444,-2.525612569627488,Negative,Positive
AAL,2025-03-05,14.09000015258789,0.05543069288187498,5.543069288187498,1.1159277893187824,4.427141498868716,Positive,Negative
AAL,2025-03-06,13.25,-0.059616759651603624,-5.961675965160362,-1.7819007085749892,-4.179775256585373,Negative,Negative
AAL,2025-03-07,13.029999732971191,-0.01660379373802329,-1.6603793738023291,0.5520617802747997,-2.212441154077129,Negative,Negative
AAL,2025-03-10,12.5,-0.040675344883551824,-4.067534488355182,-2.6973091305425827,-1.3702253578125996,Negative,Negative
AAL,2025-03-11,11.460000038146973,-0.08319999694824219,-8.319999694824219,-0.7567865323653215,-7.563213162458897,Negative,Negative
AAL,2025-03-12,10.93000030517578,-0.04624779504423908,-4.624779504423908,0.48868699294463464,-5.113466497368543,Negative,Negative
AAL,2025-03-13,10.670000076293944,-0.023787760441206552,-2.3787760441206554,-1.3890984206835293,-0.9896776234371261,Negative,Negative
AAL,2025-03-14,10.869999885559082,0.018744124445649046,1.8744124445649046,2.1265869083087807,-0.2521744637438761,Negative,NA
AAON,2025-02-20,110.45636749267578,NA,NA,NA,NA,NA,Negative
AAON,2025-02-21,103.5047836303711,-0.06293511202752199,-6.293511202752199,-1.7064126702563502,-4.587098532495848,Negative,Negative
AAON,2025-02-24,99.94908142089844,-0.03435302296916563,-3.4353022969165625,-0.4969106504402394,-2.9383916464763233,Negative,Positive
AAON,2025-02-25,100.1688232421875,0.0021985376770367847,0.21985376770367848,-0.46797309154723604,0.6878268592509145,Positive,Positive
AAON,2025-02-26,101.896728515625,0.01724993084185268,1.724993084185268,0.013602428004701734,1.7113906561805663,Positive,Negative
AAON,2025-02-27,78.54497528076172,-0.22917078472526708,-22.917078472526708,-1.5864553655509903,-21.330623106975718,Negative,Negative
AAON,2025-02-28,76.70720672607422,-0.023397659087908973,-2.3397659087908975,1.5854144634988812,-3.9251803722897787,Negative,Negative
AAON,2025-03-03,73.43115997314453,-0.04270846107887406,-4.270846107887406,-1.759673946699975,-2.5111721611874316,Negative,Positive
AAON,2025-03-04,75.15907287597656,0.023531058251891553,2.3531058251891555,-1.2234826602200444,3.5765884854092,Positive,Positive
AAON,2025-03-05,81.84099578857422,0.08890374317979952,8.890374317979951,1.1159277893187824,7.774446528661169,Positive,Positive
AAON,2025-03-06,81.151824951171875,-0.008420851075452805,-0.8420851075452805,-1.7819007085749892,0.9398156010297086,Positive,Positive
AAON,2025-03-07,81.97083282470703,0.010092291504571142,1.0092291504571143,0.5520617802747997,0.45716737018231457,Positive,Negative
AAON,2025-03-10,79.69358825683594,-0.027781156899319728,-2.7781156899319726,-2.6973091305425827,-0.08080655938938985,Negative,Positive
AAON,2025-03-11,82.29044342041016,0.03258549678055771,3.2585496780557706,-0.7567865323653215,4.015336210421092,Positive,Negative
AAON,2025-03-12,81.45146942138672,-0.010195278627157698,-1.0195278627157698,0.48868699294463464,-1.5082148556604045,Negative,Negative
AAON,2025-03-13,78.21537780761719,-0.0397303036612846,-3.9730303661284596,-1.3890984206835293,-2.58393194544493,Negative,Positive
AAON,2025-03-14,82.0407485961914,0.048908167368101316,4.890816736810131,2.1265869083087807,2.7642298285013505,Positive,NA
AAPL,2025-02-20,245.8300018310547,NA,NA,NA,NA,NA,Positive
AAPL,2025-02-21,245.5500030517578,-0.0011389935207717348,-0.11389935207717349,-1.7064126702563502,1.5925133181791769,Positive,Positive
AAPL,2025-02-24,247.10000610351565,0.0063123723579475025,0.6312372357947502,-0.4969106504402394,1.1281478862349896,Positive,Positive
AAPL,2025-02-25,247.0399932861328,-2.4286853865029945e-4,-0.024286853865029944,-0.46797309154723604,0.4436862376822061,Positive,Negative
AAPL,2025-02-26,240.36000061035156,-0.027040126527384505,-2.7040126527384505,0.013602428004701734,-2.717615080743152,Negative,Positive
AAPL,2025-02-27,237.3000030517578,-0.01273089345491525,-1.2730893454915249,-1.5864553655509903,0.31336602005946546,Positive,Positive
AAPL,2025-02-28,241.83999633789065,0.019131872009047625,1.9131872009047626,1.5854144634988812,0.3277727374058814,Positive,Positive
AAPL,2025-03-03,238.02999877929688,-0.015754207808002855,-1.5754207808002856,-1.759673946699975,0.18425316589968932,Positive,Positive
AAPL,2025-03-04,235.92999267578125,-0.008822443029387929,-0.8822443029387929,-1.2234826602200444,0.3412383572812515,Positive,Negative
AAPL,2025-03-05,235.7400054931641,-8.052693108766484e-4,-0.08052693108766484,1.1159277893187824,-1.1964547204064473,Negative,Positive
AAPL,2025-03-06,235.3300018310547,-0.0017392197020258938,-0.17392197020258937,-1.7819007085749892,1.6079787383723998,Positive,Positive
AAPL,2025-03-07,239.07000732421875,0.015892599600832207,1.5892599600832207,0.5520617802747997,1.037198179808421,Positive,Negative
AAPL,2025-03-10,227.47999572753903,-0.0484795718475958,-4.84795718475958,-2.6973091305425827,-2.1506480542169975,Negative,Negative
AAPL,2025-03-11,220.83999633789065,-0.029189377151217052,-2.918937715121705,-0.7567865323653215,-2.1621511827563835,Negative,Negative
AAPL,2025-03-12,216.97999572753903,-0.01747872067723513,-1.747872067723513,0.48868699294463464,-2.2365590606681476,Negative,Negative
AAPL,2025-03-13,209.67999267578125,-0.0336436685201357,-3.36436685201357,-1.3890984206835293,-1.9752684313300406,Negative,Negative
AAPL,2025-03-14,213.4900054931641,0.01817060735629695,1.8170607356296948,2.1265869083087807,-0.3095261726790859,Negative,NA
AAXJ,2025-02-20,76.51000213623047,NA,NA,NA,NA,NA,Positive
AAXJ,2025-02-21,76.55999755859375,6.534494963712263e-4,0.06534494963712263,-1.7064126702563502,1.7717576198934728,Positive,Negative
AAXJ,2025-02-24,75.19999694824219,-0.017763853888719257,-1.7763853888719257,-0.4969106504402394,-1.2794747384316862,Negative,Positive
AAXJ,2025-02-25,75.2300033569336,3.9902140836599667e-4,0.03990214083659967,-0.46797309154723604,0.5078752323838357,Positive,Positive
AAXJ,2025-02-26,76.19999694824219,0.012893706606743013,1.2893706606743014,0.013602428004701734,1.2757682326695996,Positive,Negative
AAXJ,2025-02-27,74.62000274658203,-0.02073483287320006,-2.073483287320006,-1.5864553655509903,-0.48702792176901566,Negative,Negative
AAXJ,2025-02-28,73.66999816894531,-0.01273123214512658,-1.2731232145126579,1.5854144634988812,-2.858537678011539,Negative,Positive
AAXJ,2025-03-03,72.83000183105469,-0.011402149569276291,-1.1402149569276292,-1.759673946699975,0.6194589897723457,Positive,Positive
AAXJ,2025-03-04,73.66999816894531,0.01153365806359833,1.153365806359833,-1.2234826602200444,2.3768484665798777,Positive,Positive
AAXJ,2025-03-05,76.029998779296875,0.03203475864000214,3.2034758640002137,1.1159277893187824,2.087548074681431,Positive,Positive
AAXJ,2025-03-06,75.62999725341797,-0.0052611013060785096,-0.526110130607851,-1.7819007085749892,1.2557905779671383,Positive,Negative
AAXJ,2025-03-07,75.86000061035156,0.0030411657448949484,0.30411657448949486,0.5520617802747997,-0.24794520578530482,Negative,Positive
AAXJ,2025-03-10,73.94999694824219,-0.025178007470892945,-2.5178007470892947,-2.6973091305425827,0.179508383453288,Positive,Positive
AAXJ,2025-03-11,74.61000061035156,0.008924999179801366,0.8924999179801366,-0.7567865323653215,1.649286450345458,Positive,Positive
AAXJ,2025-03-12,75.06999969482422,0.006165381057627748,0.6165381057627748,0.48868699294463464,0.12785111281814016,Positive,Positive
AAXJ,2025-03-13,74.589996337890625,-0.006394076979950862,-0.6394076979950862,-1.3890984206835293,0.7496907226884431,Positive,Negative
AAXJ,2025-03-14,75.86000061035156,0.01702646916227014,1.7026469162270141,2.1265869083087807,-0.4239399920817666,Negative,NA
ABBV,2025-02-20,200.8800048828125,NA,NA,NA,NA,NA,Positive
ABBV,2025-02-21,202.0800018310547,0.005973700313987101,0.5973700313987101,-1.7064126702563502,2.3037827016550603,Positive,Positive
ABBV,2025-02-24,204.0800018310547,0.00989707037746399,0.989707037746399,-0.4969106504402394,1.4866176881866384,Positive,Positive
ABBV,2025-02-25,204.13999938964844,2.9399038639473505e-4,0.029399038639473504,-0.46797309154723604,0.49737213018670956,Positive,Negative
ABBV,2025-02-26,203.0099945068359,-0.005535440806265765,-0.5535440806265766,0.013602428004701734,-0.5671465086312782,Negative,Positive
ABBV,2025-02-27,205.02000427246097,0.00990103847107574,0.990103847107574,-1.5864553655509903,2.576559212658564,Positive,Positive
ABBV,2025-02-28,209.02999877929688,0.019559040207153804,1.9559040207153804,1.5854144634988812,0.37048955721649923,Positive,Positive
ABBV,2025-03-03,211.47999572753903,0.011720791094817802,1.1720791094817802,-1.759673946699975,2.931753056181755,Positive,Negative
ABBV,2025-03-04,207.7599945068359,-0.01759032199667623,-1.759032199667623,-1.2234826602200444,-0.5355495394475787,Negative,Positive
ABBV,2025-03-05,211.5399932861328,0.01819406468636834,1.819406468636834,1.1159277893187824,0.7034786793180516,Positive,Positive
ABBV,2025-03-06,210.75,-0.0037344866748873027,-0.3734486674887303,-1.7819007085749892,1.4084520410862589,Positive,Positive
ABBV,2025-03-07,214.2899932861328,0.016797121167889978,1.679712116788998,0.5520617802747997,1.1276503365141983,Positive,Positive
ABBV,2025-03-10,216.66000366210935,0.011059827571192065,1.1059827571192065,-2.6973091305425827,3.803291887661789,Positive,Negative
ABBV,2025-03-11,213.58999633789065,-0.014169700324599377,-1.4169700324599377,-0.7567865323653215,-0.6601835000946162,Negative,Negative
ABBV,2025-03-12,212.05999755859375,-0.007163251114422549,-0.716325111442255,0.48868699294463464,-1.2050121043868895,Negative,Positive
ABBV,2025-03-13,211.5500030517578,-0.0024049538465877904,-0.24049538465877904,-1.3890984206835293,1.1486030360247503,Positive,Negative
ABBV,2025-03-14,211.77000427246097,0.001039949031101304,0.10399490311013039,2.1265869083087807,-2.0225920051986503,Negative,NA
ABM,2025-02-20,52.75431823730469,NA,NA,NA,NA,NA,Positive
ABM,2025-02-21,52.35647201538086,-0.007541491108541995,-0.7541491108541994,-1.7064126702563502,0.9522635594021508,Positive,Positive
ABM,2025-02-24,52.237117767333984,-0.0022796464974151063,-0.22796464974151062,-0.4969106504402394,0.26894600069872876,Positive,Positive
ABM,2025-02-25,53.778770446777344,0.029512590765630224,2.9512590765630224,-0.46797309154723604,3.4192321681102587,Positive,Negative
ABM,2025-02-26,53.55995178222656,-0.004068867003334284,-0.4068867003334284,0.013602428004701734,-0.4204891283381301,Negative,Positive
ABM,2025-02-27,53.66936111450195,0.00204274516004507,0.204274516004507,-1.5864553655509903,1.7907298815554973,Positive,Negative
ABM,2025-02-28,54.03737258911133,0.006857012399015402,0.6857012399015402,1.5854144634988812,-0.899713223597341,Negative,Positive
ABM,2025-03-03,53.162109375,-0.0161973680838749,-1.6197368083874901,-1.759673946699975,0.13993713831248478,Positive,Negative
ABM,2025-03-04,52.1873893737793,-0.01833486317002829,-1.833486317002829,-1.2234826602200444,-0.6100036567827847,Negative,Negative
ABM,2025-03-05,52.09787368774414,-0.001715274266624495,-0.1715274266624495,1.1159277893187824,-1.287455215981232,Negative,Positive
ABM,2025-03-06,51.79948806762695,-0.00572740495908918,-0.572740495908918,-1.7819007085749892,1.2091602126660712,Positive,Positive
ABM,2025-03-07,54.345699310302734,0.04915514298812314,4.9155142988123135,0.5520617802747997,4.363452518537514,Positive,Negative
ABM,2025-03-10,50.97395706176758,-0.06204248526241614,-6.204248526241614,-2.6973091305425827,-3.506939395699031,Negative,Negative
ABM,2025-03-11,49.56160736083984,-0.02770727999822203,-2.770727999822203,-0.7567865323653215,-2.0139414674568816,Negative,Negative
ABM,2025-03-12,45.26487350463867,-0.0866948044061248,-8.66948044061248,0.48868699294463464,-9.158167433557114,Negative,Positive
ABM,2025-03-13,46.80652618408203,0.03405847758053214,3.405847758053214,-1.3890984206835293,4.794946178736743,Positive,Negative
ABM,2025-03-14,46.52803421020508,-0.0059498535050794416,-0.5949853505079441,2.1265869083087807,-2.7215722588167246,Negative,NA
ABNB,2025-02-20,155.30999755859375,NA,NA,NA,NA,NA,Negative
ABNB,2025-02-21,146.07000732421875,-0.05949385345195844,-5.949385345195844,-1.7064126702563502,-4.242972674939494,Negative,Negative
ABNB,2025-02-24,144.82000732421875,-0.00855754047595469,-0.8557540475954689,-0.4969106504402394,-0.3588433971552295,Negative,Negative
ABNB,2025-02-25,141.5500030517578,-0.02257978253750636,-2.2579782537506357,-0.46797309154723604,-1.7900051622033997,Negative,Positive
ABNB,2025-02-26,144.02999877929688,0.017520280283090148,1.7520280283090148,0.013602428004701734,1.738425600304313,Positive,Negative
ABNB,2025-02-27,139.4499969482422,-0.03179894376082592,-3.1798943760825917,-1.5864553655509903,-1.5934390105316014,Negative,Negative
ABNB,2025-02-28,138.8699951171875,-0.0041592100663147315,-0.41592100663147313,1.5854144634988812,-2.0013354701303543,Negative,Positive
ABNB,2025-03-03,140.97999572753906,0.015194071322397666,1.5194071322397666,-1.759673946699975,3.2790810789397415,Positive,Positive
ABNB,2025-03-04,141.4199981689453,0.0031210274843291104,0.312102748432911,-1.2234826602200444,1.5355854086529555,Positive,Negative
ABNB,2025-03-05,142.5800018310547,0.008202543325757887,0.8202543325757887,1.1159277893187824,-0.2956734567429937,Negative,Negative
ABNB,2025-03-06,134.77000427246094,-0.05477624812943922,-5.4776248129439224,-1.7819007085749892,-3.6957241043689333,Negative,Negative
ABNB,2025-03-07,134.38999938964844,-0.0028196547508023686,-0.28196547508023684,0.5520617802747997,-0.8340272553550365,Negative,Positive
ABNB,2025-03-10,132.14999389648438,-0.016667947788804007,-1.6667947788804007,-2.6973091305425827,1.030514351662182,Positive,Negative
ABNB,2025-03-11,125.44000244140624,-0.050775571433882956,-5.077557143388296,-0.7567865323653215,-4.320770611022974,Negative,Positive
ABNB,2025-03-12,126.5500030517578,0.008848856734278607,0.8848856734278607,0.48868699294463464,0.3961986804832261,Positive,Negative
ABNB,2025-03-13,119.37999725341795,-0.056657492101421576,-5.665749210142158,-1.3890984206835293,-4.276650789458628,Negative,Positive
ABNB,2025-03-14,122.86000061035156,0.029150640283114704,2.9150640283114706,2.1265869083087807,0.7884771200026899,Positive,NA
ABR,2025-02-20,13.355769157409668,NA,NA,NA,NA,NA,Negative
ABR,2025-02-21,11.58014678955078,-0.1329479677981547,-13.29479677981547,-1.7064126702563502,-11.58838410955912,Negative,Negative
ABR,2025-02-24,11.271342277526855,-0.026666718275330535,-2.6666718275330537,-0.4969106504402394,-2.1697611770928145,Negative,Positive
ABR,2025-02-25,11.638047218322754,0.032534274247624076,3.2534274247624078,-0.46797309154723604,3.721400516309644,Positive,Positive
ABR,2025-02-26,11.831049919128418,0.016583770213769517,1.6583770213769518,0.013602428004701734,1.64477459337225,Positive,Positive
ABR,2025-02-27,11.686297416687012,-0.012234966755348627,-1.2234966755348626,-1.5864553655509903,0.3629586900161277,Positive,Positive
ABR,2025-02-28,11.90825080871582,0.018992618800876875,1.8992618800876875,1.5854144634988812,0.3138474165888063,Positive,Negative
ABR,2025-03-03,11.560845375061035,-0.029173506607747472,-2.9173506607747473,-1.759673946699975,-1.1576767140747724,Negative,Positive
ABR,2025-03-04,11.840700149536133,0.02420712027502748,2.420712027502748,-1.2234826602200444,3.644194687722792,Positive,Negative
ABR,2025-03-05,11.879300117492676,0.003259939654671109,0.3259939654671109,1.1159277893187824,-0.7899338238516715,Negative,Positive
ABR,2025-03-06,11.859999656677246,-0.001624713629972956,-0.16247136299729562,-1.7819007085749892,1.6194293455776936,Positive,Positive
ABR,2025-03-07,12.229999542236328,0.031197293108754014,3.1197293108754014,0.5520617802747997,2.567667530600602,Positive,Positive
ABR,2025-03-10,12.31999969482422,0.00735896614526245,0.735896614526245,-2.6973091305425827,3.4332057450688276,Positive,Negative
ABR,2025-03-11,12.050000190734863,-0.021915544705961906,-2.1915544705961905,-0.7567865323653215,-1.434767938230869,Negative,Positive
ABR,2025-03-12,12.260000228881836,0.017427388781988552,1.7427388781988553,0.48868699294463464,1.2540518852542206,Positive,Negative
ABR,2025-03-13,12.0600004196167,-0.016313197841055633,-1.6313197841055633,-1.3890984206835293,-0.24222136342203404,Negative,Positive
ABR,2025-03-14,12.40999984741211,0.029021510416044755,2.9021510416044753,2.1265869083087807,0.7755641332956946,Positive,NA
ABT,2025-02-20,133.1699981689453,NA,NA,NA,NA,NA,Positive
ABT,2025-02-21,134.9199981689453,0.013141098025546813,1.3141098025546813,-1.7064126702563502,3.020522472811032,Positive,Positive
ABT,2025-02-24,134.9499969482422,2.2234494295879595e-4,0.022234494295879596,-0.4969106504402394,0.5191451447361191,Positive,Positive
ABT,2025-02-25,135.82000732421875,0.006446909193412138,0.6446909193412138,-0.46797309154723604,1.1126640108884498,Positive,Positive
ABT,2025-02-26,135.9600067138672,0.0010307714776825337,0.10307714776825337,0.013602428004701734,0.08947471976355163,Positive,Positive
ABT,2025-02-27,135.8699951171875,-6.620446619212089e-4,-0.06620446619212089,-1.5864553655509903,1.5202508993588695,Positive,Negative
ABT,2025-02-28,138.00999450683594,0.015750345672734395,1.5750345672734394,1.5854144634988812,-0.010379896225441776,Negative,Positive
ABT,2025-03-03,140.22000122070313,0.01601338165228114,1.601338165228114,-1.759673946699975,3.3610121119280887,Positive,Negative
ABT,2025-03-04,137.5800018310547,-0.018827552179900054,-1.8827552179900053,-1.2234826602200444,-0.659272557769961,Negative,Negative
ABT,2025-03-05,137.7100067138672,9.449402608101664e-4,0.09449402608101665,1.1159277893187824,-1.021433763237766,Negative,Negative
ABT,2025-03-06,135.0800018310547,-0.019098139238908792,-1.9098139238908791,-1.7819007085749892,-0.12791321531588995,Negative,Positive
ABT,2025-03-07,137.13999938964844,0.015250203810110993,1.5250203810110992,0.5520617802747997,0.9729586007362995,Positive,Positive
ABT,2025-03-10,137.36000061035156,0.001604208995787199,0.1604208995787199,-2.6973091305425827,2.8577300301213024,Positive,Negative
ABT,2025-03-11,132.66000366210938,-0.03421663459055046,-3.4216634590550457,-0.7567865323653215,-2.664876926689724,Negative,Negative
ABT,2025-03-12,130.27999877929688,-0.01794063634186588,-1.7940636341865879,0.48868699294463464,-2.2827506271312226,Negative,Positive
ABT,2025-03-13,129.88999938964844,-0.0029935476919148796,-0.29935476919148796,-1.3890984206835293,1.0897436514920413,Positive,Negative
ABT,2025-03-14,126.70999908447266,-0.024482256679640966,-2.448225667964097,2.1265869083087807,-4.574812576272878,Negative,NA
ACAD,2025-02-20,20.290000915527344,NA,NA,NA,NA,NA,Positive
ACAD,2025-02-21,19.950000762939453,-0.016757029928357394,-1.6757029928357394,-1.7064126702563502,0.030709677420610815,Positive,Negative
ACAD,2025-02-24,19.479999542236328,-0.023558957530279038,-2.355895753027904,-0.4969106504402394,-1.8589851025876645,Negative,Negative
ACAD,2025-02-25,19.010000228881836,-0.02412727537982969,-2.4127275379829687,-0.46797309154723604,-1.9447544464357327,Negative,Negative
ACAD,2025-02-26,19,-5.260509606224318e-4,-0.05260509606224318,0.013602428004701734,-0.06620752406694491,Negative,Positive
ACAD,2025-02-27,19.34000015258789,0.017894744873046875,1.7894744873046875,-1.5864553655509903,3.375929852855678,Positive,Negative
ACAD,2025-02-28,19.600000381469727,0.013443651852662743,1.3443651852662744,1.5854144634988812,-0.2410492782326068,Negative,Negative
ACAD,2025-03-03,18.15999984741211,-0.07346941357302347,-7.346941357302347,-1.759673946699975,-5.587267410602372,Negative,Positive
ACAD,2025-03-04,18.260000228881836,0.005506628981826622,0.5506628981826622,-1.2234826602200444,1.7741455584027066,Positive,Negative
ACAD,2025-03-05,18.079999923706055,-0.009857628856492282,-0.9857628856492282,1.1159277893187824,-2.101690674968011,Negative,Negative
ACAD,2025-03-06,17.610000610351563,-0.02599553735275411,-2.599553735275411,-1.7819007085749892,-0.8176530267004218,Negative,Negative
ACAD,2025-03-07,17.559999465942383,-0.002839360742542386,-0.2839360742542386,0.5520617802747997,-0.8359978545290383,Negative,Positive
ACAD,2025-03-10,17.190000534057617,-0.021070554848385874,-2.1070554848385874,-2.6973091305425827,0.5902536457039953,Positive,Positive
ACAD,2025-03-11,17.190000534057617,0,0,-0.7567865323653215,0.7567865323653215,Positive,Negative
ACAD,2025-03-12,16.770000457763672,-0.024432813452322,-2.4432813452322,0.48868699294463464,-2.9319683381768344,Negative,Positive
ACAD,2025-03-13,16.780000686645508,5.963165538976674e-4,0.05963165538976674,-1.3890984206835293,1.448730076073296,Positive,Positive
ACAD,2025-03-14,17.5,0.04290818139998702,4.290818139998702,2.1265869083087807,2.1642312316899215,Positive,NA
ACDC,2025-02-20,7.630000114440918,NA,NA,NA,NA,NA,Negative
ACDC,2025-02-21,7.329999923706055,-0.03931850409373756,-3.9318504093737556,-1.7064126702563502,-2.2254377391174054,Negative,Positive
ACDC,2025-02-24,7.539999961853027,0.028649391587005153,2.864939158700515,-0.4969106504402394,3.3618498091407547,Positive,Negative
ACDC,2025-02-25,6.929999828338623,-0.080901874880711655,-8.090187488071166,-0.46797309154723604,-7.62221439652393,Negative,Negative
ACDC,2025-02-26,6.860000133514404,-0.010100966314309456,-1.0100966314309456,0.013602428004701734,-1.0236990594356474,Negative,Positive
ACDC,2025-02-27,7.170000076293945,0.04518949515249162,4.518949515249162,-1.5864553655509903,6.105404880800152,Positive,Negative
ACDC,2025-02-28,7.190000057220459,0.002789397589079432,0.2789397589079432,1.5854144634988812,-1.306474704590938,Negative,Negative
ACDC,2025-03-03,6.454999923706055,-0.10222533069054575,-10.222533069054576,-1.759673946699975,-8.462859122354601,Negative,Positive
ACDC,2025-03-04,6.5,0.006971351948228855,0.6971351948228854,-1.2234826602200444,1.9206178550429298,Positive,Negative
ACDC,2025-03-05,6.539999961853027,0.0061538402850811295,0.6153840285081129,1.1159277893187824,-0.5005437608106695,Negative,Positive
ACDC,2025-03-06,6.579999923706055,0.006116202153874915,0.6116202153874915,-1.7819007085749892,2.3935209239624804,Positive,Positive
ACDC,2025-03-07,7.050000190734863,0.07142861283865946,7.142861283865947,0.5520617802747997,6.590799503591147,Positive,Positive
ACDC,2025-03-10,7.380000114440918,0.0468084985500769,4.68084985500769,-2.6973091305425827,7.3781589855502725,Positive,Negative
ACDC,2025-03-11,7.25,-0.01761519138550397,-1.7615191385503972,-0.7567865323653215,-1.0047326061850756,Negative,Positive
ACDC,2025-03-12,7.510000228881836,0.03586210053542565,3.586210053542565,0.48868699294463464,3.0975230605979305,Positive,Negative
ACDC,2025-03-13,7.199999809265137,-0.041278350222214995,-4.1278350222214995,-1.3890984206835293,-2.73873660153797,Negative,Negative
